sample_id,true_label,pred_label,pred_prob,latency_ms,cpu_usage_percent,ram_usage_mb
69,1,1,0.5477656991011257,4.063300089910626,0.0,141.72265625
70,1,1,0.538293570865925,3.8215999957174063,0.0,141.72265625
71,0,0,0.3940519420211031,5.198800005018711,97.7,141.72265625
72,0,0,0.48847723492227085,4.649700014851987,0.0,141.72265625
73,0,0,0.34273439563023517,3.84159991517663,0.0,141.72265625
74,0,0,0.46769281834471677,3.913199994713068,0.0,141.72265625
75,0,0,0.27714751711415375,4.694200004450977,0.0,141.72265625
76,1,1,0.5237795261712545,4.355199984274805,0.0,141.72265625
77,1,0,0.42056626446106404,3.877999959513545,0.0,141.72265625
78,1,1,0.6226101752316818,4.131700028665364,0.0,141.72265625
79,0,0,0.3664210283283725,5.099200061522424,0.0,141.72265625
80,0,0,0.33232335498078924,4.085000022314489,0.0,141.72265625
81,1,1,0.5781508093705571,3.7533000577241182,0.0,141.72265625
82,1,1,0.5715547379378251,4.207399906590581,0.0,141.72265625
83,0,0,0.43303223925934287,5.276399897411466,0.0,141.72265625
84,0,0,0.40572086526396844,4.282800015062094,0.0,141.72265625
85,0,1,0.5316715508017357,5.372899933718145,0.0,141.72265625
86,0,0,0.22862476232441767,5.41809992864728,0.0,141.72265625
87,0,0,0.41681935134240833,4.002799978479743,0.0,141.72265625
88,0,0,0.4851422002675577,3.9603000041097403,0.0,141.72265625
89,0,0,0.44149312600022644,4.014400066807866,0.0,141.72265625
90,1,1,0.6446213322502845,5.4441000102087855,0.0,141.72265625
91,1,1,0.5872830207712725,4.904499975964427,0.0,141.72265625
92,0,0,0.41930453684638724,5.234899930655956,0.0,141.72265625
93,0,1,0.5187454800858312,6.8743000738322735,0.0,141.72265625
94,0,0,0.3801393935889542,3.9926000172272325,0.0,141.72265625
95,1,1,0.5577221794419273,3.957899985834956,0.0,141.72265625
96,1,1,0.6117207827590525,4.890999989584088,97.7,141.72265625
97,0,1,0.5812706859715224,4.300500033423305,0.0,141.72265625
98,0,0,0.29793436852442085,3.894299967214465,0.0,141.72265625
99,1,1,0.5736412168909698,4.194400040432811,0.0,141.72265625
100,1,1,0.6443918608771709,4.654300049878657,0.0,141.72265625
101,0,1,0.5001559860670696,4.296500002965331,0.0,141.72265625
102,0,0,0.4150444094012114,3.7559999618679285,0.0,141.72265625
103,0,0,0.4813367115009606,4.176100017502904,97.7,141.72265625
104,0,0,0.432914431873635,4.710400011390448,0.0,141.72265625
105,1,0,0.3845440086538864,4.374900017865002,0.0,141.72265625
106,0,0,0.38999956786468076,4.080099985003471,0.0,141.72265625
107,1,1,0.5383307386910814,4.729200038127601,104.2,141.72265625
108,0,0,0.48120891872154187,4.499100032262504,0.0,141.72265625
109,1,1,0.6041445164918845,4.434000002220273,0.0,141.72265625
110,1,1,0.5561146182625242,4.4593000784516335,97.7,141.72265625
111,1,1,0.5297113457105296,4.772700020112097,0.0,141.72265625
112,0,0,0.48053731140787564,4.346499918028712,0.0,141.72265625
113,1,1,0.5740180431314921,3.8755000568926334,0.0,141.72265625
114,0,0,0.42294612277816973,4.302800050936639,0.0,141.72265625
115,1,1,0.533900598983523,5.287699983455241,0.0,141.72265625
116,1,1,0.5325583579615982,4.192600026726723,0.0,141.72265625
117,0,1,0.520154633933448,4.199200076982379,208.3,141.72265625
118,0,0,0.48714026700446844,4.504999960772693,0.0,141.72265625
119,0,0,0.42433836818120696,4.6922999899834394,0.0,141.72265625
120,0,0,0.4607728473650031,4.043399938382208,0.0,141.72265625
121,1,1,0.5718150484624898,4.4501000083982944,0.0,141.72265625
122,0,1,0.5433735409684559,4.777799942530692,0.0,141.72265625
123,0,0,0.3996187036771222,4.140699980780482,0.0,141.72265625
124,0,0,0.4821834110656165,3.855800023302436,0.0,141.72265625
125,1,1,0.6143263257452325,4.446499980986118,0.0,141.72265625
126,1,1,0.5028389176322412,5.0975000485777855,0.0,141.72265625
127,0,0,0.35305562165562765,3.9236999582499266,0.0,141.72265625
128,0,0,0.4310003894044924,4.018299980089068,0.0,141.72265625
129,1,1,0.6873101008034224,4.496000008657575,0.0,141.72265625
130,0,1,0.5773986686263006,4.801600007340312,0.0,141.72265625
131,0,0,0.44583053797275546,4.251900012604892,0.0,141.72265625
132,1,1,0.5327381666285921,4.294799990020692,0.0,141.72265625
133,1,0,0.4923963117898369,5.198200000450015,0.0,141.7265625
134,1,0,0.49900780125515426,12.381299980916083,0.0,141.7265625
135,0,0,0.44978879088597895,10.581200011074543,0.0,141.7265625
136,1,0,0.4823773483428476,10.180100100114942,97.7,141.7265625
137,1,1,0.6260450203030329,5.995000014081597,0.0,141.7265625
138,1,1,0.5702964157754834,8.636599988676608,104.2,141.7265625
139,0,1,0.5388475228049988,4.870599950663745,0.0,141.7265625
140,0,1,0.6512176023930106,4.413899965584278,0.0,141.7265625
141,0,0,0.4699148998883184,4.888600087724626,0.0,141.7265625
142,1,0,0.3886270676232538,4.738399991765618,0.0,141.7265625
143,0,1,0.562184324666021,4.330000025220215,0.0,141.7265625
144,1,1,0.539003823122351,3.808800014667213,0.0,141.7265625
145,0,0,0.4721404437506214,6.111999973654747,0.0,141.7265625
146,0,0,0.3516823764402147,4.211200051940978,0.0,141.7265625
147,0,1,0.5157091822629487,4.219399997964501,0.0,141.7265625
148,1,1,0.5391389747039202,5.085099954158068,104.2,141.7265625
149,1,1,0.547322316605267,4.189800005406141,0.0,141.7265625
150,0,0,0.43402248368699486,4.414699971675873,0.0,141.7265625
151,0,0,0.29015021977289784,3.891300060786307,0.0,141.7265625
152,0,0,0.3869372113082441,5.987800075672567,0.0,141.7265625
153,0,1,0.5706704568820445,4.837700049392879,0.0,141.7265625
154,1,1,0.613574909746035,4.942400031723082,0.0,141.7265625
155,1,1,0.6116572764996241,5.243999999947846,104.2,141.7265625
156,0,1,0.5099259661941579,3.885700018145144,0.0,141.7265625
157,0,0,0.44141488993532463,4.116200027056038,0.0,141.7265625
158,0,1,0.6277071303248503,4.028699942864478,0.0,141.7265625
159,0,0,0.3218938389408543,4.861900000832975,0.0,141.7265625
160,0,1,0.5230075745787428,3.7707999581471086,0.0,141.7265625
161,0,0,0.45034852702393524,3.822700004093349,0.0,141.7265625
162,0,0,0.34696153247972905,3.852299996651709,0.0,141.7265625
163,0,0,0.4178273736057007,6.253499886952341,0.0,141.7265625
164,0,0,0.35015768812231085,4.9977999879047275,0.0,141.7265625
165,1,1,0.535140185190601,4.530200036242604,0.0,141.7265625
166,1,0,0.4723155603028527,5.916599999181926,0.0,141.7265625
167,0,0,0.4370945460442709,4.013400059193373,0.0,141.73046875
168,1,1,0.5492825068863031,4.237700020894408,0.0,141.73046875
169,0,1,0.5700334745293396,5.4058999521657825,0.0,141.73046875
170,0,0,0.452043389515903,4.203499993309379,0.0,141.73046875
171,0,0,0.31470882158676167,4.66410000808537,0.0,141.73046875
172,1,1,0.6623093647185411,6.5957000479102135,0.0,141.73046875
173,0,0,0.3662219547382127,4.641400068067014,0.0,141.73046875
174,0,0,0.47399554600933447,4.3085000943392515,104.2,141.73046875
175,0,0,0.30227635991088,3.7938000168651342,0.0,141.73046875
176,0,0,0.43353520395272566,6.552400067448616,0.0,141.73046875
177,1,1,0.5109402104689472,4.772900021634996,0.0,141.73046875
178,1,0,0.42108048819094235,4.307100083678961,0.0,141.73046875
179,1,1,0.7512380650580762,4.540099995210767,0.0,141.73046875
180,0,0,0.35741871716258644,3.89809999614954,0.0,141.73046875
181,0,0,0.39264317033427887,3.9912000065669417,0.0,141.73046875
182,1,1,0.6790574420933236,3.8710000226274133,0.0,141.73046875
183,0,1,0.5302361463546741,4.750999971292913,0.0,141.73046875
184,1,1,0.68664790033474,3.7499999161809683,0.0,141.73046875
185,1,0,0.4149201985982861,3.971199970692396,0.0,141.73046875
186,0,1,0.5655507736567085,3.765899920836091,0.0,141.73046875
187,1,1,0.5484029969549835,4.730300046503544,97.7,141.73046875
188,0,1,0.501165261868018,4.187899990938604,0.0,141.73046875
189,0,1,0.5648264164336398,4.180400050245225,0.0,141.73046875
190,0,0,0.3209678176811409,3.809999907389283,0.0,141.73046875
191,1,0,0.4676820073815023,5.406899959780276,0.0,141.73046875
192,1,1,0.543958956754866,3.765300032682717,0.0,141.73046875
193,0,0,0.4583792847806379,4.08330000936985,0.0,141.73046875
194,0,0,0.3099481402353166,3.853500005789101,0.0,141.73046875
195,1,1,0.6498165796256461,5.00919995829463,0.0,141.73046875
196,1,1,0.6087629265056325,3.7870999658480287,0.0,141.73046875
197,0,0,0.41684178396451566,4.163899924606085,0.0,141.73046875
198,1,0,0.4577356443491272,4.977100063115358,0.0,141.73046875
199,0,0,0.3741149562421875,4.114800016395748,0.0,141.73046875
200,0,0,0.4609146073487726,4.186099977232516,0.0,141.73046875
201,1,1,0.5304849437584426,3.8954000920057297,0.0,141.73046875
202,1,1,0.5130164317736302,5.362599971704185,0.0,141.73046875
203,0,0,0.298261984507847,3.814200055785477,0.0,141.73046875
204,1,1,0.6437555789854111,3.8638999685645103,0.0,141.73046875
205,1,1,0.5012807858827639,3.7669000448659062,0.0,141.73046875
206,0,0,0.3783488456257375,4.967899993062019,0.0,141.73046875
207,1,1,0.6361259843100171,3.9889999898150563,0.0,141.73046875
208,1,0,0.47108413493442586,5.158300045877695,0.0,141.73046875
209,1,1,0.6157253210100047,5.28179993852973,0.0,141.73046875
210,1,0,0.4192172084456458,3.930000006221235,0.0,141.73046875
211,1,1,0.5043552523822835,4.009399912320077,0.0,141.73046875
212,0,1,0.625111073296526,3.9145000046119094,0.0,141.73046875
213,0,0,0.4777006635795922,5.669099977239966,0.0,141.73046875
214,1,0,0.49496982607651707,4.841499961912632,0.0,141.73046875
215,0,0,0.453606044170573,4.804100026376545,97.7,141.73046875
216,0,0,0.4387275023320414,5.270100082270801,0.0,141.73046875
217,0,0,0.33637366991603046,3.9112999802455306,0.0,141.73046875
218,0,0,0.31759202459305114,4.024200025014579,0.0,141.73046875
219,0,0,0.3180139243280168,3.8160999538376927,0.0,141.73046875
220,0,0,0.4330637511353993,6.318800034932792,0.0,141.73046875
221,0,0,0.37479306944571256,4.927800036966801,0.0,141.73046875
222,1,1,0.5672769709142492,5.130999954417348,0.0,141.73046875
223,1,1,0.530357460284608,6.193000008352101,0.0,141.73046875
224,0,1,0.5212799857270888,3.8798999739810824,0.0,141.73046875
225,1,1,0.5949015226727712,3.854700014926493,0.0,141.73046875
226,0,1,0.501807863529075,3.8014999590814114,0.0,141.73046875
227,1,1,0.6945960963748712,6.263700081035495,0.0,141.73046875
228,0,1,0.5252550726439295,5.195399979129434,0.0,141.73046875
229,1,1,0.6083979537770742,4.758200026117265,0.0,141.73046875
230,0,0,0.29438625196347906,5.826200009323657,97.7,141.73046875
231,0,1,0.5240571492666202,3.9247999666258693,0.0,141.73046875
232,0,0,0.36469589835078337,4.344800021499395,0.0,141.73046875
233,0,0,0.40531932369415263,4.812699975445867,0.0,141.73046875
234,0,0,0.4276106883008226,4.334499943070114,0.0,141.73046875
235,0,0,0.39233507893458247,3.981000045314431,0.0,141.73046875
236,1,1,0.5555801665380564,3.7886000936850905,0.0,141.73046875
237,1,0,0.39846801830225903,5.311099928803742,97.7,141.73046875
238,1,1,0.6076883649863007,3.796999924816191,0.0,141.73046875
239,1,1,0.5246403400931572,4.027399932965636,0.0,141.73046875
240,0,0,0.47989123694152075,3.8078000070527196,0.0,141.73046875
241,1,0,0.49014403617963537,6.37990003451705,0.0,141.73046875
242,0,0,0.4283655060590674,4.291799967177212,0.0,141.73046875
243,0,0,0.4064366872418603,4.092200077138841,0.0,141.73046875
244,0,1,0.5338342931089465,5.703800008632243,0.0,141.73046875
245,1,1,0.5059431975152472,4.63030009996146,0.0,141.73046875
246,0,0,0.3759308786102991,3.859100048430264,0.0,141.73046875
247,0,0,0.44225140260669615,3.8086000131443143,0.0,141.73046875
248,1,1,0.569634172522615,7.034500013105571,0.0,141.73046875
249,1,1,0.5897483188916294,4.7821999760344625,0.0,141.73046875
250,0,0,0.48457274343040735,3.809399902820587,0.0,141.73046875
251,0,0,0.4188639252882683,5.3521000081673265,0.0,141.73046875
252,1,1,0.6773173848216524,4.027499933727086,0.0,141.73046875
253,0,0,0.3211363762738638,4.174900008365512,0.0,141.73046875
254,0,0,0.4296611021793894,4.5770000433549285,0.0,141.73046875
255,0,0,0.46873031530665515,4.532799939624965,0.0,141.73046875
256,1,1,0.6589182209332324,3.924099961295724,0.0,141.73046875
257,1,1,0.566131418330684,3.986199968494475,0.0,141.73046875
258,0,1,0.5272902145796581,5.48629998229444,0.0,141.73046875
259,1,1,0.622698582838421,4.217799985781312,0.0,141.73046875
260,0,0,0.34460881145929184,4.316299920901656,0.0,141.73046875
261,1,1,0.5891340882564571,3.820899990387261,0.0,141.73046875
262,1,1,0.504894604670937,5.401199916377664,104.2,141.73046875
263,0,0,0.46723186039081643,4.1565001010894775,0.0,141.73046875
264,0,0,0.4090305565687536,3.833899972960353,0.0,141.73046875
265,1,0,0.46618403156488775,5.349899991415441,0.0,141.73046875
266,1,1,0.5389659415407678,3.992700017988682,0.0,141.73046875
267,1,1,0.6521092309383135,4.1343000484630466,0.0,141.73046875
268,1,1,0.5615919724299566,3.8714000256732106,0.0,141.73046875
269,1,1,0.635426711404687,6.554399966262281,97.7,141.73046875
270,0,1,0.5359436759406633,4.959600046277046,0.0,141.73046875
271,1,1,0.517865852924708,4.397899960167706,0.0,141.73046875
272,0,0,0.3508423117886626,5.9420999605208635,0.0,141.73046875
273,1,1,0.5922049131812517,5.0406000809744,0.0,141.73046875
274,1,1,0.6249270409117054,5.706100026145577,0.0,141.73046875
275,1,0,0.38017408817889364,7.2255999548360705,0.0,141.73046875
276,1,1,0.5832036967719858,5.394599982537329,0.0,141.73046875
277,1,0,0.382324964648469,3.970300080254674,0.0,141.73046875
278,0,0,0.3852946579249648,4.96200006455183,0.0,141.73046875
279,0,0,0.4541528585929755,3.9080000715330243,0.0,141.73046875
280,0,0,0.3509940393980564,4.224499920383096,0.0,141.73046875
281,1,0,0.4477890426829466,4.014799953438342,0.0,141.73046875
282,1,1,0.5319679393470598,5.284599959850311,0.0,141.73046875
283,0,0,0.46017124069966486,4.137200070545077,0.0,141.73046875
284,0,0,0.4593533824081663,3.763799904845655,0.0,141.73046875
285,0,0,0.33350846895802955,3.980599925853312,0.0,141.73046875
286,0,0,0.49079643128206885,5.019600037485361,0.0,141.73046875
287,0,0,0.31416081504671733,4.168899962678552,0.0,141.73046875
288,1,1,0.6255663330387129,3.8454000605270267,0.0,141.73046875
289,0,1,0.5046990488363271,5.3749000653624535,0.0,141.73046875
290,1,1,0.6554166010692148,3.891299944370985,0.0,141.73046875
291,0,0,0.4104500623465908,4.43600001744926,0.0,141.73046875
292,0,0,0.2498155565079317,3.797000041231513,0.0,141.73046875
293,0,0,0.4021173862360713,5.731099983677268,0.0,141.73046875
294,0,0,0.45106217941788973,4.44769999012351,0.0,141.73046875
295,1,1,0.5764854208018093,3.7757999962195754,0.0,141.73046875
296,1,1,0.6518879701110605,3.8739999290555716,0.0,141.73046875
297,1,1,0.5015571325007133,5.233599920757115,0.0,141.73046875
298,0,0,0.30255268960938986,3.8461999502032995,0.0,141.73046875
299,0,0,0.4257702965553971,3.77810001373291,0.0,141.73046875
300,1,1,0.8318002494581442,5.289499997161329,0.0,141.73046875
301,0,0,0.44704842630014535,3.9539000717923045,0.0,141.73046875
302,0,0,0.3561992590333175,4.173799999989569,0.0,141.73046875
303,1,1,0.6629948658981062,3.776300000026822,0.0,141.73046875
304,0,0,0.42130264584966837,5.629800027236342,0.0,141.73046875
305,1,1,0.5199946089975589,3.8506999844685197,0.0,141.73046875
306,0,1,0.5069728605635002,4.37219999730587,0.0,141.73046875
307,0,1,0.5151620879725964,3.8744000485166907,0.0,141.73046875
308,0,0,0.38154855209517724,5.321700009517372,0.0,141.73046875
309,0,0,0.44854235516255214,4.162300028838217,0.0,141.73046875
310,1,0,0.41869030797876733,3.829499939456582,0.0,141.73046875
311,1,1,0.722282086222776,4.949900088831782,0.0,141.73046875
312,0,0,0.40246416657823014,8.442800026386976,0.0,141.73046875
313,1,0,0.46822245877554314,4.732000059448183,0.0,141.73046875
314,1,1,0.5361348304626126,6.966199958696961,0.0,141.73046875
315,0,0,0.32147341536498086,6.810800055973232,0.0,141.73046875
316,0,0,0.27972362205132556,5.980399902909994,0.0,141.73046875
317,0,0,0.40659541342402317,5.513400072231889,0.0,141.73046875
318,1,1,0.5852758760317109,4.507899982854724,0.0,141.73046875
319,1,1,0.5210759398721306,4.113400005735457,97.7,141.73046875
320,1,0,0.4382419964053694,5.657000001519918,0.0,141.73046875
321,0,0,0.4025425494416911,4.418700002133846,0.0,141.73046875
322,1,1,0.6991043471091548,3.7623000098392367,0.0,141.73046875
323,1,1,0.7740777420194276,5.632700049318373,0.0,141.73046875
324,0,0,0.46787267407347005,3.864800091832876,0.0,141.73046875
325,0,0,0.44467184632409545,3.9509000489488244,0.0,141.73046875
326,1,0,0.49842282373980556,4.854099941439927,0.0,141.73046875
327,0,0,0.4311348164213603,5.002600024454296,0.0,141.73046875
328,0,0,0.375484397194519,4.156399983912706,0.0,141.73046875
329,1,0,0.47359113373378314,3.8395000156015158,0.0,141.73046875
330,0,0,0.44705906626179936,5.710100056603551,0.0,141.73046875
331,0,0,0.3293672797039113,4.121799953281879,0.0,141.73046875
332,1,0,0.4984022024146043,4.021800006739795,0.0,141.73046875
333,0,0,0.48604131397829226,3.7826000479981303,0.0,141.73046875
334,1,1,0.6245755193094806,4.924600012600422,0.0,141.73046875
335,0,1,0.5435691909466238,3.810600028373301,0.0,141.73046875
336,0,0,0.4721501581510875,4.010200034826994,0.0,141.73046875
337,1,0,0.4569670527152844,4.039800027385354,0.0,141.73046875
338,0,0,0.45930481131066286,6.613400066271424,0.0,141.73046875
339,0,1,0.5549226901035152,4.251700011081994,0.0,141.73046875
340,0,0,0.4305850053708853,3.8059999933466315,0.0,141.73046875
341,0,1,0.5519093437632713,6.907899980433285,0.0,141.73046875
342,1,1,0.7024588138047049,4.6446999767795205,0.0,141.73046875
343,0,0,0.322513840584984,4.148300038650632,0.0,141.73046875
344,1,0,0.4204083531453323,5.039299954660237,97.7,141.73046875
345,1,1,0.5983640081975435,4.422799916937947,0.0,141.73046875
346,0,0,0.4409362584508574,4.0351999923586845,0.0,141.73046875
347,0,0,0.3385237207859143,3.895999980159104,0.0,141.73046875
348,1,0,0.38122038029283034,5.103699979372323,0.0,141.73046875
349,1,1,0.5061713544815877,4.15729999076575,0.0,141.73046875
350,0,0,0.3537987043660734,3.7504000356420875,0.0,141.73046875
351,1,1,0.8379921587415466,4.032700089737773,97.7,141.73046875
352,0,1,0.6044258411324382,4.839999950490892,0.0,141.73046875
353,0,0,0.4606748258283151,4.375799908302724,0.0,141.73046875
354,1,1,0.6767220451261573,3.9919998962432146,0.0,141.73046875
355,1,1,0.7122707986038403,4.276299965567887,0.0,141.73046875
356,0,0,0.3688158128339821,7.176899933256209,0.0,141.73046875
357,0,0,0.4863984759215329,4.960400052368641,0.0,141.73046875
358,1,1,0.6145602767328007,5.664500058628619,0.0,141.73046875
359,0,0,0.43266588891377095,4.247499979101121,0.0,141.73046875
360,1,1,0.5316695954506019,3.827800042927265,0.0,141.73046875
361,1,1,0.571457136921871,4.119700053706765,0.0,141.73046875
362,0,1,0.59682210857924,5.616500042378902,0.0,141.73046875
363,1,1,0.6276436952930351,5.092800012789667,0.0,141.73046875
364,0,0,0.4591865608480744,5.30560000333935,0.0,141.73046875
365,1,1,0.5494233735404005,5.043899989686906,0.0,141.73046875
366,1,1,0.5238561208276201,4.010200034826994,0.0,141.73046875
367,1,1,0.5154031298711271,3.851699992083013,0.0,141.73046875
368,1,1,0.6150308371177357,4.218399990350008,0.0,141.73046875
369,1,1,0.6753680423190469,5.014299997128546,0.0,141.73046875
370,1,1,0.6956088735417698,3.950199927203357,0.0,141.73046875
371,1,1,0.5494680554470837,3.763000015169382,0.0,141.73046875
372,1,1,0.6023481057334522,3.9443999994546175,0.0,141.73046875
373,1,1,0.521014057951841,5.378799978643656,0.0,141.73046875
374,1,1,0.6631347646757579,4.773500026203692,0.0,141.73046875
375,0,0,0.36757188679892316,3.893999964930117,0.0,141.73046875
376,1,0,0.3614492894258726,5.075799999758601,0.0,141.73046875
377,0,1,0.5219982640215814,4.466700018383563,0.0,141.73046875
378,1,1,0.5519511784057879,4.257399938069284,0.0,141.73046875
379,1,1,0.609755474035563,4.228599951602519,0.0,141.73046875
380,0,0,0.35940665509158026,5.132599966600537,0.0,141.73046875
381,1,1,0.5816022158447572,4.0920000756159425,0.0,141.73046875
382,0,0,0.37772861399954377,3.7614000029861927,0.0,141.73046875
383,1,0,0.4873973974738348,4.2195999994874,0.0,141.73046875
384,0,0,0.4536114277544209,5.676700035110116,104.2,141.73046875
385,0,0,0.3165025302834491,3.887500031851232,0.0,141.73046875
386,1,1,0.50977969465392,3.9260999765247107,0.0,141.73046875
387,1,1,0.5856388701205665,4.946000059135258,0.0,141.73046875
388,1,1,0.6837489767457028,4.274100065231323,0.0,141.73046875
389,0,0,0.39519472214108886,3.9146998897194862,0.0,141.73046875
390,1,1,0.5678898004934189,4.201299976557493,0.0,141.73046875
391,0,0,0.43960752549352244,5.120499990880489,0.0,141.73046875
392,0,0,0.34986306493281094,4.443800076842308,0.0,141.73046875
393,1,1,0.6527577058518108,3.8023999659344554,0.0,141.73046875
394,0,0,0.45253904117718025,4.198899958282709,0.0,141.73046875
395,1,1,0.5167893653567797,5.121199996210635,0.0,141.73046875
396,0,1,0.5130374022994397,4.018100094981492,0.0,141.73046875
397,0,1,0.5241599126674042,4.041800042614341,0.0,141.73046875
398,1,0,0.4516485888232159,4.856199957430363,97.7,141.73046875
399,1,1,0.6669943798593457,4.297600011341274,0.0,141.73046875
400,0,0,0.4305544238556884,3.907300066202879,0.0,141.73046875
401,1,1,0.6182448209620522,4.0068000089377165,0.0,141.73046875
402,0,0,0.3776452201989978,4.812399973161519,104.2,141.73046875
403,1,1,0.5954229282113209,4.191800020635128,0.0,141.73046875
404,0,0,0.4510082962294232,3.8126999279484153,0.0,141.73046875
405,1,1,0.5413076767348245,4.356699995696545,0.0,141.73046875
406,1,1,0.5563467114190643,5.554999923333526,0.0,141.73046875
407,0,0,0.4011988700568282,4.014699952676892,0.0,141.73046875
408,1,1,0.6123341858960221,3.9866999723017216,0.0,141.73046875
409,0,0,0.44467184632409545,4.720199969597161,0.0,141.73046875
410,1,0,0.4340453098900148,4.584700101986527,0.0,141.73046875
411,1,1,0.6699631953247946,4.001099965535104,0.0,141.73046875
412,1,1,0.5764729672948107,4.149500047788024,0.0,141.73046875
413,1,0,0.49153320420783136,4.888600087724626,0.0,141.73046875
414,1,1,0.5169315032456308,4.21390007250011,0.0,141.73046875
415,1,1,0.5501022796566325,3.817299962975085,0.0,141.73046875
416,0,1,0.5235110925140424,4.143199999816716,0.0,141.73046875
417,1,0,0.43818980120091633,6.7001000279560685,0.0,141.73046875
418,0,1,0.57120399361559,4.868499934673309,0.0,141.73046875
